0.690000	0.127210	0.127210
0.700000	0.076605	0.076605
0.710000	0.036121	0.036121
0.720000	-0.019545	-0.019545
0.730000	-0.039787	-0.039787
0.740000	-0.070150	-0.070150
0.750000	-0.065089	-0.065089
0.760000	-0.070150	-0.070150
0.770000	-0.075210	-0.075210
0.780000	-0.080271	-0.080271
0.790000	-0.080271	-0.080271
0.800000	-0.075210	-0.075210
0.810000	-0.070150	-0.070150
0.820000	-0.085332	-0.085332
0.830000	-0.065089	-0.065089
0.840000	-0.060029	-0.060029
0.850000	-0.054968	-0.054968
0.860000	-0.049908	-0.049908
0.870000	-0.054968	-0.054968
0.880000	-0.060029	-0.060029
0.890000	-0.054968	-0.054968
0.900000	-0.039787	-0.039787
0.910000	-0.054968	-0.054968
0.920000	-0.060029	-0.060029
0.930000	-0.039787	-0.039787
0.940000	-0.060029	-0.060029
0.950000	-0.060029	-0.060029
0.960000	-0.054968	-0.054968
0.970000	-0.054968	-0.054968
0.980000	-0.054968	-0.054968
0.990000	-0.060029	-0.060029
1.000000	-0.065089	-0.065089
1.010000	-0.054968	-0.054968
1.020000	-0.054968	-0.054968
1.030000	-0.054968	-0.054968
1.040000	-0.054968	-0.054968
1.050000	-0.044847	-0.044847
1.060000	-0.049908	-0.049908
1.070000	-0.034726	-0.034726
1.080000	-0.039787	-0.039787
1.090000	-0.014484	-0.014484
1.100000	-0.014484	-0.014484
1.110000	0.020939	0.020939
1.120000	0.010818	0.010818
1.130000	0.015879	0.015879
1.140000	0.000697	0.000697
1.150000	0.000697	0.000697
1.160000	-0.034726	-0.034726
1.170000	-0.044847	-0.044847
1.180000	-0.044847	-0.044847
1.190000	-0.039787	-0.039787
1.200000	-0.054968	-0.054968
1.210000	-0.044847	-0.044847
1.220000	-0.060029	-0.060029
1.230000	-0.054968	-0.054968
1.240000	-0.060029	-0.060029
1.250000	-0.039787	-0.039787
1.260000	-0.039787	-0.039787
1.270000	0.122150	0.122150
1.280000	0.354933	0.354933
1.290000	0.582657	0.582657
1.300000	0.122150	0.122150
1.310000	-0.206784	-0.206784
1.320000	-0.227026	-0.227026
1.330000	-0.176421	-0.176421
1.340000	-0.110634	-0.110634
1.350000	-0.065089	-0.065089
1.360000	-0.060029	-0.060029
1.370000	-0.034726	-0.034726
1.380000	-0.029666	-0.029666
1.390000	-0.019545	-0.019545
1.400000	-0.024605	-0.024605
1.410000	0.005758	0.005758
1.420000	-0.004363	-0.004363
1.430000	0.005758	0.005758
1.440000	0.010818	0.010818
1.450000	0.046242	0.046242
1.460000	0.051302	0.051302
1.470000	0.071545	0.071545
1.480000	0.076605	0.076605
1.490000	0.122150	0.122150
1.500000	0.132271	0.132271
1.510000	0.162634	0.162634
1.520000	0.177815	0.177815
1.530000	0.213239	0.213239
1.540000	0.187936	0.187936
1.550000	0.182876	0.182876
1.560000	0.147452	0.147452
1.570000	0.117089	0.117089
1.580000	0.066484	0.066484
1.590000	0.015879	0.015879
1.600000	-0.009424	-0.009424
1.610000	-0.029666	-0.029666
1.620000	-0.060029	-0.060029
1.630000	-0.054968	-0.054968
1.640000	-0.075210	-0.075210
1.650000	-0.054968	-0.054968
1.660000	-0.075210	-0.075210
1.670000	-0.075210	-0.075210
1.680000	-0.070150	-0.070150
1.690000	-0.044847	-0.044847
1.700000	-0.060029	-0.060029
1.710000	-0.060029	-0.060029
1.720000	-0.044847	-0.044847
1.730000	-0.039787	-0.039787
1.740000	-0.039787	-0.039787
1.750000	-0.029666	-0.029666
1.760000	-0.039787	-0.039787
1.770000	-0.024605	-0.024605
1.780000	-0.029666	-0.029666
1.790000	-0.029666	-0.029666
1.800000	-0.039787	-0.039787
1.810000	-0.019545	-0.019545
1.820000	-0.039787	-0.039787
1.830000	-0.024605	-0.024605
1.840000	-0.034726	-0.034726
1.850000	-0.019545	-0.019545
1.860000	-0.014484	-0.014484
1.870000	-0.019545	-0.019545
1.880000	-0.034726	-0.034726
1.890000	-0.014484	-0.014484
1.900000	-0.034726	-0.034726
1.910000	-0.024605	-0.024605
1.920000	-0.014484	-0.014484
1.930000	-0.019545	-0.019545
1.940000	-0.024605	-0.024605
1.950000	-0.004363	-0.004363
1.960000	-0.009424	-0.009424
1.970000	0.010818	0.010818
1.980000	0.020939	0.020939
1.990000	0.031060	0.031060
2.000000	0.015879	0.015879
2.010000	0.046242	0.046242
2.020000	0.020939	0.020939
2.030000	-0.014484	-0.014484
2.040000	-0.039787	-0.039787
2.050000	-0.024605	-0.024605
2.060000	-0.044847	-0.044847
2.070000	-0.029666	-0.029666
2.080000	-0.034726	-0.034726
2.090000	-0.034726	-0.034726
2.100000	-0.034726	-0.034726
2.110000	-0.039787	-0.039787
2.120000	-0.029666	-0.029666
2.130000	-0.034726	-0.034726
2.140000	0.036121	0.036121
2.150000	0.279026	0.279026
2.160000	0.592778	0.592778
2.170000	0.380236	0.380236
2.180000	-0.095453	-0.095453
2.190000	-0.186542	-0.186542
2.200000	-0.176421	-0.176421
2.210000	-0.095453	-0.095453
2.220000	-0.065089	-0.065089
2.230000	-0.039787	-0.039787
2.240000	-0.039787	-0.039787
2.250000	-0.019545	-0.019545
2.260000	-0.024605	-0.024605
2.270000	-0.019545	-0.019545
2.280000	-0.004363	-0.004363
2.290000	-0.004363	-0.004363
2.300000	0.015879	0.015879
2.310000	0.010818	0.010818
2.320000	0.020939	0.020939
2.330000	0.036121	0.036121
2.340000	0.056363	0.056363
2.350000	0.061423	0.061423
2.360000	0.086726	0.086726
2.370000	0.127210	0.127210
2.380000	0.137331	0.137331
2.390000	0.162634	0.162634
2.400000	0.172755	0.172755
2.410000	0.177815	0.177815
2.420000	0.162634	0.162634
2.430000	0.152513	0.152513
2.440000	0.122150	0.122150
2.450000	0.076605	0.076605
2.460000	0.015879	0.015879
2.470000	-0.014484	-0.014484
2.480000	-0.029666	-0.029666
2.490000	-0.044847	-0.044847
2.500000	-0.060029	-0.060029
2.510000	-0.060029	-0.060029
2.520000	-0.060029	-0.060029
2.530000	-0.039787	-0.039787
2.540000	-0.060029	-0.060029
2.550000	-0.060029	-0.060029
2.560000	-0.060029	-0.060029
2.570000	-0.044847	-0.044847
2.580000	-0.054968	-0.054968
2.590000	-0.049908	-0.049908
2.600000	-0.054968	-0.054968
2.610000	-0.049908	-0.049908
2.620000	-0.049908	-0.049908
2.630000	-0.039787	-0.039787
2.640000	-0.044847	-0.044847
2.650000	-0.044847	-0.044847
2.660000	-0.039787	-0.039787
2.670000	-0.039787	-0.039787
2.680000	-0.044847	-0.044847
2.690000	-0.039787	-0.039787
2.700000	-0.049908	-0.049908
2.710000	-0.044847	-0.044847
2.720000	-0.044847	-0.044847
2.730000	-0.044847	-0.044847
2.740000	-0.039787	-0.039787
2.750000	-0.039787	-0.039787
2.760000	-0.044847	-0.044847
2.770000	-0.044847	-0.044847
2.780000	-0.049908	-0.049908
2.790000	-0.029666	-0.029666
2.800000	-0.034726	-0.034726
2.810000	-0.044847	-0.044847
2.820000	-0.019545	-0.019545
2.830000	-0.039787	-0.039787
2.840000	-0.039787	-0.039787
2.850000	-0.024605	-0.024605
2.860000	-0.034726	-0.034726
2.870000	-0.019545	-0.019545
2.880000	-0.004363	-0.004363
2.890000	0.005758	0.005758
2.900000	0.005758	0.005758
2.910000	0.036121	0.036121
2.920000	0.031060	0.031060
2.930000	0.036121	0.036121
2.940000	0.020939	0.020939
2.950000	0.015879	0.015879
2.960000	-0.014484	-0.014484
2.970000	-0.029666	-0.029666
2.980000	-0.044847	-0.044847
2.990000	-0.034726	-0.034726
3.000000	-0.039787	-0.039787
3.010000	-0.039787	-0.039787
3.020000	-0.034726	-0.034726
3.030000	-0.044847	-0.044847
3.040000	-0.039787	-0.039787
3.050000	-0.029666	-0.029666
3.060000	-0.034726	-0.034726
3.070000	0.096847	0.096847
3.080000	0.359994	0.359994
3.090000	0.653504	0.653504
3.100000	0.284086	0.284086
3.110000	-0.120755	-0.120755
3.120000	-0.191602	-0.191602
3.130000	-0.156179	-0.156179
3.140000	-0.090392	-0.090392
3.150000	-0.054968	-0.054968
3.160000	-0.039787	-0.039787
3.170000	-0.029666	-0.029666
3.180000	-0.014484	-0.014484
3.190000	-0.009424	-0.009424
3.200000	0.000697	0.000697
3.210000	-0.009424	-0.009424
3.220000	0.015879	0.015879
3.230000	0.010818	0.010818
3.240000	0.015879	0.015879
3.250000	0.031060	0.031060
3.260000	0.036121	0.036121
3.270000	0.051302	0.051302
3.280000	0.056363	0.056363
3.290000	0.086726	0.086726
3.300000	0.122150	0.122150
3.310000	0.162634	0.162634
3.320000	0.167694	0.167694
3.330000	0.182876	0.182876
3.340000	0.177815	0.177815
3.350000	0.167694	0.167694
3.360000	0.147452	0.147452
3.370000	0.122150	0.122150
3.380000	0.076605	0.076605
3.390000	0.015879	0.015879
3.400000	-0.009424	-0.009424
3.410000	-0.024605	-0.024605
3.420000	-0.060029	-0.060029
3.430000	-0.044847	-0.044847
3.440000	-0.060029	-0.060029
3.450000	-0.065089	-0.065089
3.460000	-0.060029	-0.060029
3.470000	-0.054968	-0.054968
3.480000	-0.044847	-0.044847
3.490000	-0.065089	-0.065089
3.500000	-0.039787	-0.039787
3.510000	-0.044847	-0.044847
3.520000	-0.049908	-0.049908
3.530000	-0.024605	-0.024605
3.540000	-0.024605	-0.024605
3.550000	-0.034726	-0.034726
3.560000	-0.019545	-0.019545
3.570000	-0.024605	-0.024605
3.580000	-0.019545	-0.019545
3.590000	-0.019545	-0.019545
3.600000	-0.024605	-0.024605
3.610000	-0.014484	-0.014484
3.620000	-0.029666	-0.029666
3.630000	-0.044847	-0.044847
3.640000	-0.039787	-0.039787
3.650000	-0.034726	-0.034726
3.660000	-0.024605	-0.024605
3.670000	-0.029666	-0.029666
3.680000	-0.029666	-0.029666
3.690000	-0.029666	-0.029666
3.700000	-0.024605	-0.024605
3.710000	-0.029666	-0.029666
3.720000	-0.034726	-0.034726
3.730000	-0.034726	-0.034726
3.740000	-0.029666	-0.029666
3.750000	-0.019545	-0.019545
3.760000	-0.004363	-0.004363
3.770000	-0.044847	-0.044847
3.780000	-0.034726	-0.034726
3.790000	-0.029666	-0.029666
3.800000	-0.024605	-0.024605
3.810000	-0.029666	-0.029666
3.820000	-0.029666	-0.029666
3.830000	-0.019545	-0.019545
3.840000	-0.009424	-0.009424
3.850000	-0.004363	-0.004363
3.860000	0.015879	0.015879
3.870000	0.026000	0.026000
3.880000	0.051302	0.051302
3.890000	0.036121	0.036121
3.900000	0.020939	0.020939
3.910000	0.015879	0.015879
3.920000	-0.009424	-0.009424
3.930000	-0.029666	-0.029666
3.940000	-0.024605	-0.024605
3.950000	-0.039787	-0.039787
3.960000	-0.039787	-0.039787
3.970000	-0.039787	-0.039787
3.980000	-0.034726	-0.034726
3.990000	-0.039787	-0.039787
4.000000	-0.034726	-0.034726
4.010000	-0.034726	-0.034726
4.020000	-0.044847	-0.044847
4.030000	0.051302	0.051302
4.040000	0.324570	0.324570
4.050000	0.633262	0.633262
4.060000	0.365054	0.365054
4.070000	-0.125816	-0.125816
4.080000	-0.196663	-0.196663
4.090000	-0.181481	-0.181481
4.100000	-0.110634	-0.110634
4.110000	-0.075210	-0.075210
4.120000	-0.070150	-0.070150
4.130000	-0.054968	-0.054968
4.140000	-0.039787	-0.039787
4.150000	-0.034726	-0.034726
4.160000	-0.029666	-0.029666
4.170000	-0.024605	-0.024605
4.180000	-0.004363	-0.004363
4.190000	-0.009424	-0.009424
4.200000	-0.009424	-0.009424
4.210000	0.005758	0.005758
4.220000	0.041181	0.041181
4.230000	0.046242	0.046242
4.240000	0.071545	0.071545
4.250000	0.091787	0.091787
4.260000	0.127210	0.127210
4.270000	0.132271	0.132271
4.280000	0.167694	0.167694
4.290000	0.182876	0.182876
4.300000	0.177815	0.177815
4.310000	0.177815	0.177815
4.320000	0.162634	0.162634
4.330000	0.127210	0.127210
4.340000	0.096847	0.096847
4.350000	0.026000	0.026000
4.360000	0.000697	0.000697
4.370000	-0.029666	-0.029666
4.380000	-0.054968	-0.054968
4.390000	-0.060029	-0.060029
4.400000	-0.065089	-0.065089
4.410000	-0.070150	-0.070150
4.420000	-0.065089	-0.065089
4.430000	-0.070150	-0.070150
4.440000	-0.065089	-0.065089
4.450000	-0.080271	-0.080271
4.460000	-0.070150	-0.070150
4.470000	-0.070150	-0.070150
4.480000	-0.049908	-0.049908
4.490000	-0.065089	-0.065089
4.500000	-0.049908	-0.049908
4.510000	-0.054968	-0.054968
4.520000	-0.049908	-0.049908
4.530000	-0.049908	-0.049908
4.540000	-0.039787	-0.039787
4.550000	-0.054968	-0.054968
4.560000	-0.049908	-0.049908
4.570000	-0.049908	-0.049908
4.580000	-0.060029	-0.060029
4.590000	-0.065089	-0.065089
4.600000	-0.044847	-0.044847
4.610000	-0.049908	-0.049908
4.620000	-0.044847	-0.044847
4.630000	-0.049908	-0.049908
4.640000	-0.039787	-0.039787
4.650000	-0.034726	-0.034726
4.660000	-0.039787	-0.039787
4.670000	-0.044847	-0.044847
4.680000	-0.039787	-0.039787
4.690000	-0.049908	-0.049908
4.700000	-0.039787	-0.039787
4.710000	-0.044847	-0.044847
4.720000	-0.049908	-0.049908
4.730000	-0.024605	-0.024605
4.740000	-0.019545	-0.019545
4.750000	-0.029666	-0.029666
4.760000	0.000697	0.000697
4.770000	0.000697	0.000697
4.780000	0.046242	0.046242
4.790000	0.036121	0.036121
4.800000	0.056363	0.056363
4.810000	0.036121	0.036121
4.820000	0.026000	0.026000
4.830000	-0.004363	-0.004363
4.840000	-0.004363	-0.004363
4.850000	-0.024605	-0.024605
4.860000	-0.024605	-0.024605
4.870000	-0.034726	-0.034726
4.880000	-0.024605	-0.024605
4.890000	-0.034726	-0.034726
4.900000	-0.029666	-0.029666
4.910000	-0.039787	-0.039787
4.920000	-0.024605	-0.024605
4.930000	-0.029666	-0.029666
4.940000	0.117089	0.117089
4.950000	0.354933	0.354933
4.960000	0.613020	0.613020
4.970000	0.147452	0.147452
4.980000	-0.186542	-0.186542
4.990000	-0.206784	-0.206784
5.000000	-0.176421	-0.176421
5.010000	-0.105574	-0.105574
5.020000	-0.060029	-0.060029
5.030000	-0.049908	-0.049908
5.040000	-0.034726	-0.034726
5.050000	-0.029666	-0.029666
5.060000	-0.004363	-0.004363
5.070000	-0.004363	-0.004363
5.080000	-0.004363	-0.004363
5.090000	-0.004363	-0.004363
5.100000	0.020939	0.020939
5.110000	0.010818	0.010818
5.120000	0.026000	0.026000
5.130000	0.066484	0.066484
5.140000	0.071545	0.071545
5.150000	0.081666	0.081666
5.160000	0.122150	0.122150
5.170000	0.132271	0.132271
5.180000	0.152513	0.152513
5.190000	0.172755	0.172755
5.200000	0.198057	0.198057
5.210000	0.182876	0.182876
5.220000	0.187936	0.187936
5.230000	0.152513	0.152513
5.240000	0.127210	0.127210
5.250000	0.066484	0.066484
5.260000	0.031060	0.031060
5.270000	-0.004363	-0.004363
5.280000	-0.039787	-0.039787
5.290000	-0.054968	-0.054968
5.300000	-0.044847	-0.044847
5.310000	-0.065089	-0.065089
5.320000	-0.065089	-0.065089
5.330000	-0.075210	-0.075210
5.340000	-0.060029	-0.060029
5.350000	-0.065089	-0.065089
5.360000	-0.060029	-0.060029
5.370000	-0.065089	-0.065089
5.380000	-0.054968	-0.054968
5.390000	-0.049908	-0.049908
5.400000	-0.044847	-0.044847
5.410000	-0.049908	-0.049908
5.420000	-0.039787	-0.039787
5.430000	-0.049908	-0.049908
5.440000	-0.034726	-0.034726
5.450000	-0.060029	-0.060029
5.460000	-0.044847	-0.044847
5.470000	-0.054968	-0.054968
5.480000	-0.054968	-0.054968
5.490000	-0.054968	-0.054968
5.500000	-0.039787	-0.039787
5.510000	-0.070150	-0.070150
5.520000	-0.049908	-0.049908
5.530000	-0.039787	-0.039787
5.540000	-0.039787	-0.039787
5.550000	-0.054968	-0.054968
5.560000	-0.039787	-0.039787
5.570000	-0.049908	-0.049908
5.580000	-0.024605	-0.024605
5.590000	-0.029666	-0.029666
5.600000	-0.024605	-0.024605
5.610000	-0.009424	-0.009424
5.620000	-0.009424	-0.009424
5.630000	0.010818	0.010818
5.640000	0.031060	0.031060
5.650000	0.005758	0.005758
5.660000	-0.004363	-0.004363
5.670000	-0.019545	-0.019545
5.680000	-0.044847	-0.044847
5.690000	-0.070150	-0.070150
5.700000	-0.049908	-0.049908
5.710000	-0.065089	-0.065089
5.720000	-0.049908	-0.049908
5.730000	-0.075210	-0.075210
5.740000	-0.065089	-0.065089
5.750000	-0.065089	-0.065089
5.760000	-0.060029	-0.060029
5.770000	-0.070150	-0.070150
5.780000	0.031060	0.031060
5.790000	0.248663	0.248663
5.800000	0.547233	0.547233
5.810000	0.284086	0.284086
5.820000	-0.181481	-0.181481
5.830000	-0.221965	-0.221965
5.840000	-0.196663	-0.196663
5.850000	-0.135937	-0.135937
5.860000	-0.090392	-0.090392
5.870000	-0.070150	-0.070150
5.880000	-0.060029	-0.060029
5.890000	-0.054968	-0.054968
5.900000	-0.039787	-0.039787
5.910000	-0.034726	-0.034726
5.920000	-0.029666	-0.029666
5.930000	-0.029666	-0.029666
5.940000	-0.009424	-0.009424
5.950000	-0.019545	-0.019545
5.960000	0.000697	0.000697
5.970000	0.000697	0.000697
5.980000	0.036121	0.036121
5.990000	0.046242	0.046242
6.000000	0.071545	0.071545
6.010000	0.106968	0.106968
6.020000	0.127210	0.127210
6.030000	0.137331	0.137331
6.040000	0.167694	0.167694
6.050000	0.162634	0.162634
6.060000	0.167694	0.167694
6.070000	0.142392	0.142392
6.080000	0.112029	0.112029
6.090000	0.051302	0.051302
6.100000	0.015879	0.015879
6.110000	-0.039787	-0.039787
6.120000	-0.060029	-0.060029
6.130000	-0.070150	-0.070150
6.140000	-0.080271	-0.080271
6.150000	-0.075210	-0.075210
6.160000	-0.085332	-0.085332
6.170000	-0.070150	-0.070150
6.180000	-0.070150	-0.070150
6.190000	-0.065089	-0.065089
6.200000	-0.065089	-0.065089
6.210000	-0.065089	-0.065089
6.220000	-0.054968	-0.054968
6.230000	-0.044847	-0.044847
6.240000	-0.044847	-0.044847
6.250000	-0.039787	-0.039787
6.260000	-0.024605	-0.024605
6.270000	-0.039787	-0.039787
6.280000	-0.029666	-0.029666
6.290000	-0.049908	-0.049908
6.300000	-0.039787	-0.039787
6.310000	-0.039787	-0.039787
6.320000	-0.039787	-0.039787
6.330000	-0.049908	-0.049908
6.340000	-0.044847	-0.044847
6.350000	-0.049908	-0.049908
6.360000	-0.024605	-0.024605
6.370000	-0.024605	-0.024605
6.380000	-0.019545	-0.019545
6.390000	-0.009424	-0.009424
6.400000	0.005758	0.005758
6.410000	0.015879	0.015879
6.420000	0.005758	0.005758
6.430000	-0.019545	-0.019545
6.440000	-0.044847	-0.044847
6.450000	-0.054968	-0.054968
6.460000	-0.054968	-0.054968
6.470000	-0.054968	-0.054968
6.480000	-0.044847	-0.044847
6.490000	-0.044847	-0.044847
6.500000	-0.054968	-0.054968
6.510000	-0.049908	-0.049908
6.520000	-0.039787	-0.039787
6.530000	-0.049908	-0.049908
6.540000	-0.019545	-0.019545
6.550000	0.162634	0.162634
6.560000	0.471325	0.471325
6.570000	0.506749	0.506749
6.580000	-0.049908	-0.049908
6.590000	-0.201723	-0.201723
6.600000	-0.196663	-0.196663
6.610000	-0.140997	-0.140997
6.620000	-0.095453	-0.095453
6.630000	-0.060029	-0.060029
6.640000	-0.060029	-0.060029
6.650000	-0.039787	-0.039787
6.660000	-0.034726	-0.034726
6.670000	-0.014484	-0.014484
6.680000	-0.009424	-0.009424
6.690000	-0.004363	-0.004363
6.700000	0.010818	0.010818
6.710000	-0.004363	-0.004363
6.720000	0.000697	0.000697
6.730000	0.020939	0.020939
6.740000	0.031060	0.031060
6.750000	0.061423	0.061423
6.760000	0.096847	0.096847
6.770000	0.117089	0.117089
6.780000	0.142392	0.142392
6.790000	0.152513	0.152513
6.800000	0.167694	0.167694
6.810000	0.172755	0.172755
6.820000	0.177815	0.177815
6.830000	0.142392	0.142392
6.840000	0.122150	0.122150
6.850000	0.051302	0.051302
6.860000	0.005758	0.005758
6.870000	-0.029666	-0.029666
6.880000	-0.049908	-0.049908
6.890000	-0.065089	-0.065089
6.900000	-0.070150	-0.070150
6.910000	-0.070150	-0.070150
6.920000	-0.080271	-0.080271
6.930000	-0.070150	-0.070150
6.940000	-0.070150	-0.070150
6.950000	-0.075210	-0.075210
6.960000	-0.075210	-0.075210
6.970000	-0.065089	-0.065089
6.980000	-0.080271	-0.080271
6.990000	-0.070150	-0.070150
7.000000	-0.065089	-0.065089
7.010000	-0.054968	-0.054968
7.020000	-0.054968	-0.054968
7.030000	-0.044847	-0.044847
7.040000	-0.044847	-0.044847
7.050000	-0.060029	-0.060029
7.060000	-0.060029	-0.060029
7.070000	-0.039787	-0.039787
7.080000	-0.024605	-0.024605
7.090000	-0.014484	-0.014484
7.100000	-0.019545	-0.019545
7.110000	0.010818	0.010818
7.120000	0.020939	0.020939
7.130000	0.020939	0.020939
7.140000	-0.039787	-0.039787
7.150000	-0.044847	-0.044847
7.160000	-0.060029	-0.060029
7.170000	-0.060029	-0.060029
7.180000	-0.070150	-0.070150
7.190000	-0.065089	-0.065089
7.200000	-0.065089	-0.065089
7.210000	-0.054968	-0.054968
7.220000	-0.054968	-0.054968
7.230000	-0.060029	-0.060029
7.240000	-0.060029	-0.060029
7.250000	-0.014484	-0.014484
7.260000	0.198057	0.198057
7.270000	0.511809	0.511809
7.280000	0.476386	0.476386
7.290000	-0.075210	-0.075210
7.300000	-0.196663	-0.196663
7.310000	-0.191602	-0.191602
7.320000	-0.140997	-0.140997
7.330000	-0.085332	-0.085332
7.340000	-0.065089	-0.065089
7.350000	-0.044847	-0.044847
7.360000	-0.034726	-0.034726
7.370000	-0.039787	-0.039787
7.380000	-0.039787	-0.039787
7.390000	-0.019545	-0.019545
7.400000	-0.014484	-0.014484
7.410000	-0.014484	-0.014484
7.420000	0.005758	0.005758
7.430000	0.010818	0.010818
7.440000	0.010818	0.010818
7.450000	0.041181	0.041181
7.460000	0.076605	0.076605
7.470000	0.096847	0.096847
7.480000	0.122150	0.122150
7.490000	0.147452	0.147452
7.500000	0.142392	0.142392
7.510000	0.167694	0.167694
7.520000	0.162634	0.162634
7.530000	0.162634	0.162634
7.540000	0.132271	0.132271
7.550000	0.117089	0.117089
7.560000	0.051302	0.051302
7.570000	0.010818	0.010818
7.580000	-0.029666	-0.029666
7.590000	-0.065089	-0.065089
7.600000	-0.065089	-0.065089
7.610000	-0.065089	-0.065089
7.620000	-0.070150	-0.070150
7.630000	-0.070150	-0.070150
7.640000	-0.075210	-0.075210
7.650000	-0.065089	-0.065089
7.660000	-0.070150	-0.070150
7.670000	-0.070150	-0.070150
7.680000	-0.065089	-0.065089
7.690000	-0.060029	-0.060029
7.700000	-0.060029	-0.060029
7.710000	-0.054968	-0.054968
7.720000	-0.049908	-0.049908
7.730000	-0.044847	-0.044847
7.740000	-0.054968	-0.054968
7.750000	-0.060029	-0.060029
7.760000	-0.049908	-0.049908
7.770000	-0.054968	-0.054968
7.780000	-0.060029	-0.060029
7.790000	-0.054968	-0.054968
7.800000	-0.044847	-0.044847
7.810000	-0.039787	-0.039787
7.820000	-0.049908	-0.049908
7.830000	-0.054968	-0.054968
7.840000	-0.054968	-0.054968
7.850000	-0.060029	-0.060029
7.860000	-0.044847	-0.044847
7.870000	-0.044847	-0.044847
7.880000	-0.044847	-0.044847
7.890000	-0.034726	-0.034726
7.900000	-0.049908	-0.049908
7.910000	-0.034726	-0.034726
7.920000	-0.044847	-0.044847
7.930000	-0.024605	-0.024605
7.940000	-0.014484	-0.014484
7.950000	-0.004363	-0.004363
7.960000	0.000697	0.000697
7.970000	0.026000	0.026000
7.980000	0.020939	0.020939
7.990000	0.031060	0.031060
8.000000	-0.004363	-0.004363
8.010000	-0.019545	-0.019545
8.020000	-0.029666	-0.029666
8.030000	-0.029666	-0.029666
8.040000	-0.029666	-0.029666
8.050000	-0.029666	-0.029666
8.060000	-0.039787	-0.039787
8.070000	-0.034726	-0.034726
8.080000	-0.054968	-0.054968
8.090000	-0.029666	-0.029666
8.100000	-0.044847	-0.044847
8.110000	0.015879	0.015879
8.120000	0.223360	0.223360
8.130000	0.526991	0.526991
8.140000	0.430841	0.430841
8.150000	-0.095453	-0.095453
8.160000	-0.201723	-0.201723
8.170000	-0.171360	-0.171360
8.180000	-0.110634	-0.110634
8.190000	-0.065089	-0.065089
8.200000	-0.049908	-0.049908
8.210000	-0.009424	-0.009424
8.220000	-0.024605	-0.024605
8.230000	-0.004363	-0.004363
8.240000	-0.004363	-0.004363
8.250000	0.000697	0.000697
8.260000	0.015879	0.015879
8.270000	0.020939	0.020939
8.280000	0.026000	0.026000
8.290000	0.036121	0.036121
8.300000	0.046242	0.046242
8.310000	0.051302	0.051302
8.320000	0.061423	0.061423
8.330000	0.106968	0.106968
8.340000	0.127210	0.127210
8.350000	0.137331	0.137331
8.360000	0.152513	0.152513
8.370000	0.192997	0.192997
8.380000	0.172755	0.172755
8.390000	0.172755	0.172755
8.400000	0.162634	0.162634
8.410000	0.132271	0.132271
8.420000	0.076605	0.076605
8.430000	0.051302	0.051302
8.440000	0.005758	0.005758
8.450000	-0.019545	-0.019545
8.460000	-0.039787	-0.039787
8.470000	-0.044847	-0.044847
8.480000	-0.054968	-0.054968
8.490000	-0.054968	-0.054968
8.500000	-0.060029	-0.060029
8.510000	-0.049908	-0.049908
8.520000	-0.054968	-0.054968
